,id,grounding,generated_text,label
7504,7505,"In 1953 , Timothy Detudamo died after a long illness , and was replaced by Raymond Gadabu as a head chief .","In 1953 , Raymond Gadabu died after a long illness and was succeeded by Timothy Detudamo as Chief Chief .",0
7505,7506,He was married to Elisabeth Young ( 1854 - 1932 ) and was the father of the shipping magnate N. O . Young Fearnley and landowner Thomas Fearnley .,He was married to Elisabeth Young ( 1854 -- 1932 ) and was the father of the ship 's magnate Thomas Fearnley and landowner N. O . Young Fearnley .,0
7506,7507,"`` Trust in Me '' is written in a song by Jean Schwartz , Milton Ager and Ned Wever .","`` Trust in Me '' is a song that was written by Ned Wever , Milton Ager and Jean Schwartz .",1
7507,7508,"After the war , he played twice for the Army against the Royal Navy , in 1948 and 1949 , and against Cambridge University in 1949 .","After the war , he played twice for the army against the Royal Navy , 1948 and 1949 , and against Cambridge University in 1949 .",1
7508,7509,Audio is maintained with direct digital recording ( so audio quality is transcribed ) .,Audio is transcribed with direct digital recording ( the audio quality is maintained ) .,0
7509,7510,"There are no emergency services at Macquarie Hospital , and the nearest emergency departments are located at Ryde Hospital , Concord Hospital or Royal North Shore Hospital .","There are no emergency services at Concord Hospital , or Royal North Shore Hospital . The nearest Emergency Departments are at Ryde Hospital , Macquarie Hospital .",0
7510,7511,"Debelets is a town in northern Veliko Tarnovo Municipality , Veliko Tarnovo Province , part of Bulgaria .","Debelets is a city in northern Bulgaria , part of the municipality Veliko Tarnovo , province Veliko Tarnovo .",0
7511,7512,"For normal cylindrical projections , the geometry of the infinitesimal elements",For infinitesimal projections the geometry of the normal cylindrical elements gives,0
7512,7513,"At the time of his death , David Cardinal Beaton was Lord Chancellor of St Andrews , Archbishop of Scotland , and Cardinal Legate of Scotland .","At the time of his death , David Cardinal Beaton was Lord Chancellor of St Andrews , Archbishop of Scotland , and Cardinal Legate in Scotland .",1
7513,7514,"The chief editor is Herbert Wessels ( since 2009 ) , second editor is Markus Ermert ( since 2002 ) .","The second editor is Herbert Wessels ( since 2009 ) , editor in chief is Markus Ermert ( since 2002 ) .",0
7514,7515,"Dr. Hector , Cody and Christie find Dr. Christie , who takes Forrest hostage .","Hector , Cody , and Christie find Dr. Christie who takes Forrest hostage .",1
7515,7516,The howitzer regiment had been removed and the original artillery regiment retained the number of the standard light regiment .,"The peak regiment had been removed , and the original artillery regiment retained the number of the standard light regiment .",0
7516,7517,The song was written and composed by Gala produced by Filippo Andrea Carmeni and Maurizio Molella .,The song was written and composed by Gala by Filippo Andrea Carmeni and Maurizio Molella produced .,1
7517,7518,"de Ruiter , born in Leiden , has played for FC Utrecht , FC Den Bosch , Excelsior , RKC Waalwijk and FC Emmen .","Born in Leiden , de Ruiter has played for FC Utrecht , FC Den Bosch , Excelsior , RKC Waalwijk and FC Emmen .",1
7518,7519,"Some unfinished ancient pieces , such as the Kouros of Apollonas or the two Kouroi of Flerio , are found in these quarries .","Some unfinished ancient pieces , like the Kouros of Apollonas or the two Kouroi of Flerio are found in these quarries .",1
7519,7520,"The BBC College of Journalism was opened as an e-learning course series in June 2005 , with Vin Ray as Executive Editor . Its first Director was Kevin Marsh .","In June 2005 , the BBC College of Journalism was opened as an e-learning course with Vin Ray as Executive Editor , the first director of which was Kevin Marsh .",1
7520,7521,"Also Cai Feng had a son , Cai Mao .","Cai Feng also had a son , Cai Mao .",1
7521,7522,"The loyalists had camped on the west side of the Catawba River , while the army of General Charles Cornwalli camped on the east side .",The Loyalists were camped on the west side of the Catawba River while General Charles Cornwallis ' army had camped on the east side .,1
7522,7523,The cards are dealt as shown in the bridge hand diagram ; North is the dealer and starts the auction which proceeds as shown in the bidding table .,"The cards are shown as in the Bridge Hand diagram , North is the dealer and executes the auction that starts as dealt in the bidding table .",0
7523,7524,"During his election campaign , he twice debated McCain , once in Tucson , and once in Flagstaff .","During his campaign , he twice debated McCain , once in Flagstaff and once in Tucson .",1
7524,7525,"Mark Machin was CEO of the Canada Pension Plan Investment Board , which was replaced in June 2016 by Mark Wiseman .","Mark Wiseman was the CEO of the Canada Pension Plan Investment Board , which was replaced by Mark Machin in June 2016 .",0
7525,7526,"From the merger of the Four Rivers Council and the Audubon Council , the Shawnee Trails Council was born .",Audubon Council was formed from the merger between the Shawnee Trails Council and the Four Rivers Council .,0
7526,7527,"The Cancer Genome - project was launched by Peter Campbell in 2000 , and Michael Stratton is now the project 's group leader .","The Cancer Genome Project was launched by Peter Campbell in 2000 , and Michael Stratton is now the group leader of the project .",1
7527,7528,There are two main departments of Hershey Entertainment and Resorts Company : the Hershey Entertainment Group and the Hershey Resorts Group .,There are two main divisions of the Hershey Entertainment and Resorts Company : Hershey Resorts Group and the Hershey Entertainment Group .,1
7528,7529,"Jessica Loe took up rowing in 2004 , and Olivia Loe followed her in 2006 .","In 2004 , Olivia Loe took the rowing , and Jessica Loe followed her in 2006 .",0
7529,7530,"Start-up funds came from the Bill & Melinda Gates Foundation , financier Edward W. Scott , and technology entrepreneur George Soros .","The funds came from the Bill Melinda Gates Foundation , financier Edward W. Scott , and technology entrepreneur George Soros .",1
7530,7531,"The music , which is performed as Blackadder courts '' Bob `` , is Vaughan Williams '' Fantasia on Greensleeves '' .",The music performed as Bob courts `` Blackadder '' is Vaughan Williams ' `` Fantasia on Greensleeves '' .,0
7531,7532,Prominent space is given in Mallock 's '' The Conservative Mind `` .,Russell Kirk is given prominent space in Mallock 's `` The Conservative Mind '' .,0
7532,7533,"The poem is preserved in four contemporary manuscripts , one of which is fragmentary :","The poem is stored in four contemporary manuscripts , one of which is fragmentary :",1
7533,7534,"The first section , from Hokitika to Ruatapu , was opened on November 9 , 1906 , and the full line to Ross was completed on April 1 , 1909 .","The first section , from Hokitika to Ruatapu , was completed on 9 November 1906 , and on 1 April 1909 the complete line on Ross was opened .",0
7534,7535,"The next town hall was built in the Baroque style in 1627 and was damaged in 1650 , 1653 , 1735 and 1779 .","The next town hall damaged in 1627 , in a Baroque architectural style , and was built in 1650 , 1653 , 1735 , and 1779 .",0
7535,7536,"Within five days , this cold air mass extended from the southern Marianas to the northern Philippine Islands .","Within five days , this cold air mass stretched from the southern marianas to the northern Philippine islands .",1
7536,7537,"The satraps of Achaemenid times , however , ruled smaller territories and perhaps had less prestige and influence than their Parthian predecessors .","Parthian satraps , however , governed smaller territories and perhaps had less prestige and influence than their Achaemenid predecessors .",0
7537,7538,"Two were produced in 1934 , but no more were flown .","Two were flown in in 1934 , but no more were produced .",0
7538,7539,He recorded with Billy Eckstine 's band and played the Lionel Hampton band in 1946 .,He played with the band of Lionel Hampton and in 1946 he recorded with the band Billy Eckstine .,0
7539,7540,"Enigmaticolus Monnieri is a sea snail species , a true gastropod mollusk in the Buccinidae family , the whelks marine .","Enigmaticolus monnieri is a species of sea snail , a marine gastropod mollusc in the family Buccinidae , the true whelks .",0
7540,7541,"Premalignant lesions are apparently a typical tissue which appears abnormal under microscopic examination , and in which cancer is more likely to occur than in its morphologically normal counterpart .",Premalignant lesions are morphologically atypical tissue that appears abnormal in microscopic examination and in which cancer is more likely to occur than its seemingly normal counterpart .,0
7541,7542,A phase transition from a ferromagnet to a paramagnet is continuous and is of second order .,A phase transition from a ferromagnet to a paramagnetic is the second and is of continuous order .,0
7542,7543,With Terry as Ophelia and Portia he has revived `` Hamlet '' and `` The merchant of Venice '' ( 1879 ) produced .,"With Terry as Ophelia and Portia , he produced `` Hamlet '' and revived `` The Merchant of Venice '' ( 1879 ) .",0
7543,7544,"Norman Bel Geddes , born Norman Melancton Geddes ( April 27 , 1893 - May 8 , 1958 ) , was an American theatrical and industrial designer .","Norman Melancton Geddes , born Norman Bel Geddes ( April 27 , 1893 - May 8 , 1958 ) , was an American American theatre and industrial designer .",0
7544,7545,"Propilidium pelseneeri is a species of sea snail , a true limpet , a true gastropod mollusk in the Lepetidae family , one of the families of the marine limpets .","Propilidium pelseneeri is a species of sea snail , a true limpet , a marine gastropod mollusk in the Lepetidae family , one of the families of the true limpets .",0
7545,7546,"Simon Simon was born in Charlie and Megan Pace in 1979 and lived in Manchester , England .","Simon was born in 1979 to Charlie and Megan Pace , and lived in Manchester , England .",1
7546,7547,"According to the United States Census Bureau , Kennesaw is a total area of which is land and 1.08 % has water .","According to the United States Census Bureau , Kennesaw has a total area of , of which is land and , or 1.08 % , is water .",1
7547,7548,"It is famous from the United States ( Maine , Oregon , California ) and Canada ( British Columbia ) .","It is well known from the United States ( Maine , Oregon , California ) and British Columbia ( Canada ) .",1
7548,7549,There is also an isolated narrow gauge railway on the Eyre Peninsula from Port Lincoln to Ceduna .,There is also an isolated narrow gauge railway operating on the Eyre Peninsula from Port Lincoln to Ceduna .,1
7549,7550,"It is known from the United States ( Maine , Oregon , California ) and British Columbia ( Canada ) .","It is famous from the United States ( Maine , Oregon , California ) and Canada ( British Columbia ) .",1
7550,7551,The race started in Castelldefels and was finished in Barcelona .,The race started in Barcelona and finished in Castelldefels .,0
7551,7552,`` Historia Plantarum Rariorum '' shows plants from the Chelsea Physic Garden and the Cambridge Botanic Garden .,`` Historia Plantarum Rariorum '' depicted plants from the Cambridge Botanic Garden and the Chelsea Physic Garden .,1
7552,7553,In December 1969 the 49th Army Division 29th Army Division became .,In December 1969 became the 29th Army - Division 49th Army - Division .,0
7553,7554,"Adamsville is bordered to the west by Coleman , to the east of Sumterville , to the north of Wildwood and to the south by Lake County .","Adamsville is bordered by Coleman to the west , Sumterville to the east , Wildwood to the north , and Lake County to the south .",1
7554,7555,"The German Class C , later C II , was a Bavarian steam locomotive with the Bavarian Eastern Railway ( `` Bayerische Ostbahn '' ) .","The Bavarian class C , later C II , was a German steam locomotive with the Bayerische Ostbahn .",0
7555,7556,"Johan Ludvig was the son of Johan Georg Holstein , who was to become himself Danish Prime Minister , and Ida Frederikke Joachime of the Bülow family .","Johan Georg Holstein was the son of Johan Ludvig , who would himself become Danish prime minister , and Ida Frederikke Joachime of the Bülow family .",0
7556,7557,"Armando Santiago ( born June 18 , 1932 ) is a Portuguese composer , conductor , music educator and Canadian university administrator .","Armando Santiago ( born 18 June 1932 ) is a Canadian composer , conductor , music educator , and university administrator of Portuguese birth .",0
7557,7558,"She was born in Mexico , but soon moved with her family to San Juan , Puerto Rico , to be born with heterochromia iridum .","Carmine was born in San Juan , Puerto Rico but soon moved with her family to Mexico . She was born with Heterochromia iridum .",0
7558,7559,"It was granted in 1544 to John Sone , who immediately passed it on to Henry Audeley and John Cordall .",It was granted in 1544 to John Sone who at once passed it on to Henry Audeley and John Cordall .,1
7559,7560,The only other Jennings township is in Putnam County .,"Statewide , the only other Jennings Township is located in Putnam County .",1
7560,7561,"He was appointed prosecuting attorney for Seneca County in 1824 , for Williams County in 1826 , and for Sandusky County in 1827 .","He was appointed accuser attorney in 1824 for Williams County , 1826 for Seneca County , and Sandusky County in 1827 .",0
7561,7562,He featured in five consecutive games from Round 1 ( Wakefield Trinity Wildcats ) to Round 5 ( Huddersfield Giants ) .,He played in five consecutive games from round 1 ( Huddersfield Giants ) to round 5 ( Wakefield Trinity Wildcats ) .,0
7562,7563,"The film plays Jembie Almazan as Alex , Bernardo Garnica Cruz as David and Jonathan Diaz Angulo as Maria .","The film stars Jembie Almazan as Alex , Bernardo Garnica Cruz as David and Jonathan Diaz Angulo as Maria .",1
7563,7564,Explicit costs are taken into account along with implicit ones when considering economic profit .,"When considering the implicit profit , the explicit costs are taken into account along with the economic ones .",0
7564,7565,Neither Anna 's previous engagement to Dostoyevsky nor Dostoyevsky 's strong political differences with the Jaclards prevented cordial and regular contact between them .,Neither Dostoyevsky 's previous engagement with Dostoyevsky nor Anna 's strong political differences with the Jaclards prevented warm and regular contact between them .,0
7565,7566,"Madu Kalas is a village and trade union council of the district of Jhelum in Pakistan 's Punjab province , which is part of Jhelum Tehsil .",Madu Kalas is a village and union council of Jhelum Tehsil in Pakistan 's Punjab province and is part of the Jhelum district .,0
7566,7567,"Soulié de Morant served for several years in the French diplomatic corps in China , where he worked as a French consul in several Chinese cities .","Soulié de Morant worked for several years in the French diplomatic corps in China , where he was French consul in several Chinese cities .",1
7567,7568,22 June 2012 Russian President Vladimir Putin 's decree appointed Titov under the president of Russia to protect the rights of entrepreneurs .,22 June 2012 decree of the Russian President Titov appointed Vladimir Putin authorized under the President of Russia to protect the rights of entrepreneurs .,0
7568,7569,"The poem is preserved in four contemporary manuscripts , one of which is fragmentary :","The poem is preserved in four fragmentary manuscripts , of which a contemporary one .",0
7569,7570,"`` In 80 minutes around the world '' with Robert E. Sherwood , is an American pre-code - documentary film by director Douglas Fairbanks from 1931 and by Douglas Fairbanks and Victor Fleming written .",Around the World in 80 Minutes with Douglas Fairbanks is a 1931 American Pre-Code documentary film directed by Douglas Fairbanks and Victor Fleming and written by Robert E. Sherwood .,0
7570,7571,"On 17 August 1865 , the 3rd New York Volunteer - Cavalry with the 16th New York Volunteer Cavalry was consolidated into the 13th New York Provisional Cavalry .","On 17 August 1865 , the 13th New York Volunteer Cavalry with the 16th New York Volunteer Cavalry was merged into the 3rd New York Provisional Cavalry .",0
7571,7572,Balluta Bay is a bay on the northeast coast of Malta within St. Julian .,Malta is a bay on the northeast coast of Balluta Bay within St. Julian 's .,0
7572,7573,"It is bordered by Sheshequin Township to the east , Rome Township to the east and south , Athens Township to the south , and Windham Township to the west .","It is limited by Windham Township to the east , Rome Township to the east and south , Sheshequin Township in the South and Athens Township to the West .",0
7573,7574,"In early astronomy , his fame is due to the introduction of the mathematical world and his astronomical contributions to the understanding of the movement of the planets .","In mathematical astronomy , his fame is due to the introduction of the astronomical globe , and his early contributions to understanding the movement of the planets .",0
7574,7575,Since 1984 Blake is married to Patricia Meyer and they have two sons : Ryan ( born 1988 ) and Dale ( born 1992 ) .,Since 1984 Patricia Dale is married to Patricia Meyer and together they have two sons : Ryan ( born 1988 ) and Blake ( born 1992 ) .,0
7575,7576,"Jesus spent three days in the belly of the fish , and Jonah would spend three days in the grave .",Jonah spent three days in the belly of the fish ; Jesus will spend three days in the grave .,0
7576,7577,"The chief editor is Herbert Wessels ( since 2009 ) , the second editor is Markus Ermert ( since 2002 ) .","The chief editor is Herbert Wessels ( since 2009 ) , second editor is Markus Ermert ( since 2002 ) .",1
7577,7578,Västra Götaland County ( `` Mariestads Kommun '' ) is a municipality in the municipality of Mariestad in western Sweden .,Västra Götaland County ( `` Mariestads kommun '' ) is a municipality in Mariestad Municipality in western Sweden .,1
7578,7579,The Petkeljärvi National Park is a national park in Ilomantsi in the region of North Karelia in Finland .,The Petkeljärvi National Park is a national park in Finland in the region of Ilomantsi in North Karelia .,0
7579,7580,"For a time , Ashraf Khan Khattak was the eldest son of Khushal Khan Khattak and ruler of the Khattak clan .",Khushal Khan Khattak was the eldest son of Khattak and ruler of the Ashraf Khan Khattak clan for a time .,0
7580,7581,His first screen appearance as Glockner during the episode was broadcast on 22 February 2013 .,"Mason made his first screen appearance as Glockner during the episode broadcast on 22 February , 2013 .",1
7581,7582,"Arumadura Lawrence Romelo Duminda Silva , also known as Duminda Silva and R. Dumindha Silva , is a Sri Lankan politician and a former Member of Parliament .","Dumuma Silva , also known as Arumadura Lawrence Romelo Duminda Silva and R. Dumindha Silva , is a Sri Lankan politician and former Member of the Parliament .",1
7582,7583,"Llyn Dinas is a lake near Beddgelert , Gwynedd in North Wales and is formed by the Glaslyn River .","Beddgelert is a lake near Llyn Dinas , Gwynedd in north Wales . It is formed by the River Glaslyn .",0
7583,7584,"In 1980 , the Pope proposed a solution which was rejected by Chile and accepted by Argentina .",The Pope proposed in 1980 a solution that was rejected by Chile and accepted by Argentina .,1
7584,7585,"Guillermo Coria defeated Alberto Martín 6 -- 3 , 3 -- 6 , 6 -- 2","Defeated Guillermo Coria Alberto Martín 6 -- 3 , 3 -- 6 , 6 -- 2",0
7585,7586,"The colour of the shell is smooth , under a very thin , whitish , yellowish brown epidermis .","The color of the shell is smooth , under a very thin , whitish , yellowish brown epidermis .",1
7586,7587,"Among them are Sylvia Rexach , a composer of Boleros , Marie Teresa Rios , author , and Julita Ross , a singer .","Among them are Sylvia Rexach , a composer of boleros , Marie Teresa Rios , an author , and Julita Ross , a singer .",1
7587,7588,"`` Trust in Me '' is a song that was written by Ned Wever , Milton Ager and Jean Schwartz .","`` Trust in Me '' is a song written by Jean Schwartz , Milton Ager , and Ned Wever .",1
7588,7589,"West Islip is situated east of Southampton , New York and west of Manhattan .","West Islip is east of Southampton , New York and west of Manhattan .",1
7589,7590,"The Cancer Genome Project was launched by Peter Campbell in 2000 , and Michael Stratton is now the group leader of the project .",The Cancer Genome - project was founded by Michael Stratton in 2000 and Peter Campbell is now the project leader of the group .,0
7590,7591,"Vempati Chinna Satyam ( October 15 , 1929 - July 29 , 2012 ) was a Kuchipudi dancer and a guru of the Indian dance form .","Vempati Chinna Satyam ( October 15 , 1929 -- July 29 , 2012 ) was an Indian dancer and a guru of the Kuchipudi dance form .",0
7591,7592,"In 1645 , during the English Civil War a Parliamentarian force from Finmere surprised a platoon of eighteen Royalists stationed in Newport Pagnell .","During the English Civil War , in 1645 , a parliamentary force from Finmere surprised a train of eighteen royalists stationed in Newport Pagnell .",1
7592,7593,"The `` Fallbeil '' was used for the last time in West Germany in 1949 , in East Germany in 1966 .","The `` Fallbeil '' was last used in East Germany in 1949 , in 1966 in West Germany .",0
7593,7594,Finale is a town in Mopani District Municipality in the Limpopo province of South Africa .,"Finale is a city in South Africa , located in the province of Limpopo Mopani District Municipality .",0
7594,7595,It serves the south-eastern Melbourne suburb of Edithvale opening on 20 September 1919 .,It serves the southeasternmost Melbourne suburb of Edithvale opening on 20 September 1919 .,1
7595,7596,Other difficulties included Peter Jackson 's decision to change composers from Howard Shore to James Newton Howard seven weeks before the film opened .,Other difficulties included Peter Jackson 's decision to switch Howard Shore composers to James Newton Howard seven weeks before the film change .,0
7596,7597,This requires continuous monitoring of the actual partial pressures over time and requires real-time computer processing by the diver 's decompression computer for the maximum effectiveness .,This requires continuous monitoring of real pressures with time and for maximum effectiveness requires actual partial-time computer processing by the diver 's decompression computer .,0
7597,7598,Its status as a satellite town of Kuala Lumpur is tied to its location in the heart of Klang Valley in Malaysia .,Its status as a satellite town of Kuala Lumpur is linked to its location in the heart of the Klang Valley in Malaysia .,1
7598,7599,Statesboro -- Bulloch County Airport is the home of the U.S. Auxiliary 's Air Force ; Statesboro `` Eagle '' Composite Squadron ( GA451 ) of Civil Air Patrol . www.statesborocap.com .,Statesboro -- Bulloch County Airport is home to the U.S. Air Force Auxiliary 's Statesboro `` Eagle '' Composite Squadron ( GA451 ) of the Civil Air Patrol . www.statesborocap.com,1
7599,7600,"The Chicago Bears fell to the Giants 27 -- 21 , and were 0 -- 6 for the first time since 1976 .",The Chicago Bears fell on the Giants 27 -- 21 and were for the first time since 1976 with 0 - 6 .,1
7600,7601,"Musician and photographer Michael Porter joined the band in summer 2014 , when Austin and Buller moved to Seattle , Washington .","Summer of 2014 , Musician and Photographer , Michael Porter , joined the band when Austin and Buller moved to Seattle , Washington .",1
7601,7602,"After the death of Muaviyah , Ali came to power and established a dynasty .",Ali came to power after the death of Muawiyah and established a dynasty .,1
7602,7603,"He died in Alicante on 6 January 1976 , and was buried in the church of the in Madrid .",He died on 6 January 1976 in Madrid and was buried in the church of Alicante .,0
7603,7604,"In ruminants , neurological disease is also present , and animals may refuse to eat , appear lethargic , and also develop respiratory signs .","There is also a respiratory disease in ruminants , and animals may refuse to eat , appear lethargic and also develop neurological signs .",0
7604,7605,"Ashte is a village in Dahanu - District of Maharashtra , India It is located in the Palghar Taluka .","Ashte is a village in the Dahanu district of Maharashtra , India . It is located in the Palghar taluka .",1
7605,7606,"He was survived by his wife , Viola , the daughter Carol Ober and four grandchildren .","He was survived by his wife Viola , daughter Carol Ober and four grandchildren .",1
7606,7607,"If in a sentence there are several grammatical categories , only the plural bears the first marker . Ex . :","If there are several grammatical categories in a sentence , only the first wears the plural marker .",0
7607,7608,Kathy and her husband Pete Beale ( Peter Dean ) are financially stable .,Kathy Kathy and her husband Peter Dean ( Pete Beale ) are stable financially .,1
7608,7609,A modern idea of a Triple Goddess is central to the new religious movement of Wicca .,A modern idea of a triple goddess is central to Wicca 's new religious movement .,1
7609,7610,Gabrielle succumbed her love to Chris and the two admitted to an affair .,Gabrielle admitted her love for Chris and the two succumbed to an affair .,0
7610,7611,He belonged to the Jewish section of the Prewar Association of Writers and Composers in Warsaw .,He belonged to the Jewish Section of the prewar Association of Theatrical Authors And Composers in Warsaw .,1
7611,7612,The Leurda River is a tributary of the River Tabaci in Romania .,The Leurda River is a tributary of the Tabaci River in Romania .,1
7612,7613,"Hoppkorv was the seventh album by the American blues rock band Hot Tuna , and their last studio album recorded for Grunt Records , as Grunt BFL1-1920 .",Hoppkorv was the seventh album of the American blues - Rock - Band Hot Tuna and their last studio album for Grunt Records recorded as Grunt BFL1-1920 .,1
7613,7614,"Probuccinum tenerum is a species of sea snail , a marine gastropod mollusk in the Buccinidae family , the true whell-horn scrolls .","Probuccinum tenerum is a species of sea snail , a marine gastropod mollusk in the family Buccinidae , the true whelks .",1
7614,7615,The manga has a videogame for the Sega Mega Drive with the same name in Japan and Asia .,The manga has a video game for the Sega Mega Drive in Japan and Asia with the same name .,1
7615,7616,"At the time of his death , David Cardinal Beaton was Lord Chancellor of St Andrews , Archbishop of Scotland , and Cardinal Legate of Scotland .","At the time of his death , David Cardinal Beaton was Lord Chancellor of Scotland , Archbishop of St Andrews , and Cardinal Legate in Scotland .",0
7616,7617,"Frank James joined a secessionist company recruited for the local Drew Lobbs Army , and fought at the Battle of Wilson 's Creek in August 1861 .",Frank James joined a local society recruited for the secessionist Drew Lobbs Army and fought at the Battle of Wilson 's Creek in August 1861 .,0
7617,7618,"Somers was the son of Charles Cocks , 1st Baron Somers , and Elizabeth , daughter of Richard Eliot .","Somers was the son of Richard Eliot , the 1st Baron Somers and Charles Cocks , the daughter of Elizabeth .",0
7618,7619,"He was born the posthumous child of Sir John Lade , 1st Baronet ; his mother was the sister of the brewer Henry Thrale .","He was the posthumous child of Sir Henry Thrale , 1st Baronet , his mother was the sister of the brewer John Lade .",0
7619,7620,"In 1953 , the team also toured in Australia and in Asia in August 1959 .",The team toured also in Asia in 1953 and Australia in August 1959 .,0
7620,7621,"He designates this a new discovery of fiction writing , and considers it a Mytho-realism of Chinese literature .",He describes this as a new discovery of fiction - writing and considers it a mytho-realism of Chinese literature .,1
7621,7622,"The possible syllable structures are V , CV or CCV , where is the second consonant .","The possible syllable structures are V , CV , or CCV where the second consonant is .",1
7622,7623,"The Barons de Longueuil have lived not in Canada for several generations , but lived in Scotland and France and in the 1970s in Luzon , Philippines .","The Barons de Longueuil have not lived in Scotland for several generations , having lived in Canada and France and , in the 1970s , in Luzon , Philippines .",0
7623,7624,"The Axouchoi were a prominent family of Turkish origin , which was closely connected with the Komnenian dynasty and provided a number of prestigious generals .","The Axouchoi was a prominent family of Turkish origin , which were closely associated with the Komnenian dynasty and provided a number of distinguished generals .",1
7624,7625,"Mount DeVoe is a mountain on Vancouver Island , British Columbia , Canada , located southeast of Rambler Peak and south of Gold River .","Mount DeVoe is a mountain on Vancouver Island , British Columbia , Canada , located southeast of the Gold River and south of Rambler Peak .",0
7625,7626,The compound was developed by Dr. Patrick Page and his team and was patented by Genkyotex in 2007 .,"The compound was patented by Dr. Patrick Page and his team , and was invented in 2007 by Genkyotex .",0
7626,7627,"Carmine was born in Mexico but soon moved with her family to San Juan , Puerto Rico . She was born with Heterochromia iridum .","She was born in Mexico , but soon moved with her family to San Juan , Puerto Rico , and was born with heterochromia iridum .",1
7627,7628,"In leaves , the vascular bundles are located among the spongy mesophyll .",The vascular bundles between the spongy mesophyll are located in leaves .,1
7628,7629,"Often compared to a WB program with a similar plot , `` Do Over '' , `` That was '' then '' was aborted after only two consequences .","Then was compared to a WB program with a similar plot `` Do Over '' , `` That was often '' after just two episodes aborted .",0
7629,7630,"The Briquet Griffon Vendéen has a bushy double head , low-set ears and a short coat .","The Briquet Griffon Vendéen has a short head , low ears and a bushy double coat .",0
7630,7631,The club has the largest Canadian national program on the island and is home to a number of junior men 's and women 's team players .,The club has the largest junior programme on the island and is home to a number of Canadian national men 's and women 's team players .,0
7631,7632,Pearson 's strict stance against racial and political egalitarianism also manifested himself in a consistent opposition to Marxism and socialism .,Pearson 's racial and political stance against strict egalitarianism was also manifested in a consistent opposition to Marxism and socialism .,0
7632,7633,"The zoo has two types of exhibits : free exhibits which are accessible with a General Admission ticket , and premium exhibits which require additional fees .","The zoo has two types of exhibits : free exhibits accessible with a general admission ticket , and premium exhibits that require additional fees .",1
7633,7634,"Azusa Pacific University 's Azusa Campus is located in San Gabriel Valley , northeast of Los Angeles .","Azusa Pacific University 's Azusa campus is situated in the San Gabriel Valley , located northeast of Los Angeles .",1
7634,7635,"He published and wrote the prefaces to editions of Robert Owen ( 1934 ) , Thomas More ( 1935 ) and Tommaso Campanella ( 1950 ) .","He published and wrote the prefaces to the editions of Robert Owen ( 1934 ) , Thomas More ( 1935 ) and Tommaso Campanella ( 1950 ) .",1
7635,7636,The pattern is that vowels are oral only when preceding a nasal consonant within the same syllable ; elsewhere they are nasal .,"The pattern is that vowels are oral only when they are preceded by a nasal consonant within the same syllable , elsewhere nasal .",1
7636,7637,"The exception was between late 2005 and 2009 , when he played in Sweden with Carlstad United BK , Serbia with FC Terek Grozny and the Russian FK Borac Čačak .","The exception was between late 2005 and 2009 , when he played in Sweden with Carlstad United BK , Serbia with FC Terek Grozny and Russian FK Borac Čačak .",1
7637,7638,"Somatherapy ( or Soma ) was created by the Wilhelm Reich in the 1970s as a group therapy , based on the research of the psychoanalyst Freire .","Somatherapy ( or Soma ) was founded in the 1970s as a group therapy by Wilhelm Reich , based on the research of the psychoanalyst Freire .",1
7638,7639,"Anders Järryd def . Mats Wilander , 6 -- 4 , 3 -- 6 , 7 -- 5","Mats Wilander defeats Anders Järryd , 6 -- 4 , 3 -- 6 , 7 - 5 .",0
7639,7640,"In 1296 , Sir Michael Wemyss swore Edward I of England , but then changed his faithfulness to Robert the Bruce .",Sir Michael Wemyss swore fealty to Edward I of England in 1296 but then changed his allegiance to Robert the Bruce .,1
7640,7641,The Olt River is a tributary of the Seghes River in Romania .,The Olt River is a tributary of the River Seghes in Romania .,1
7641,7642,Loveland occupied the second floor as his mercantile and the first floor served as the Masonic temple .,The loveland occupied the second floor as his mercantile and the first floor served as a Masonic temple .,1
7642,7643,"In early astronomy , his fame is due to the introduction of the mathematical world and his astronomical contributions to the understanding of the movement of the planets .",His fame is due in mathematical astronomy to the introduction of the astronomical globe and to his early contributions to the understanding of the movement of the planets .,0
7643,7644,"On April 18 , 2009 , the series debuted in New Zealand on Nickelodeon ( Australia and New Zealand ) .",The series debuted in Australia on 18th April 2009 via Nickelodeon ( New Zealand and New Zealand ) .,0
7644,7645,It is found in western and central Europe and southern Asia .,It is available in southern Europe and Western and Central Asia .,0
7645,7646,Where is a square-free polynomial and is a polynomial of lower degree than .,Where is a square-free polynomial and is a polynomial of lower than .,0
7646,7647,It serves Chandimandir Cantonment area of the city Panchkula .,It serves Chandimandir Cantonment area of Panchkula city .,1
7647,7648,She moved from Estonia to Finland with her parents at the age of 3 and currently resides in Helsinki .,She moved with her parents from Estonia to Finland at the age of 3 years and is currently living in Helsinki .,1
7648,7649,"Mount DeVoe is a mountain on Vancouver Island , British Columbia , Canada , located southeast of Rambler Peak and south of Gold River .","Mount DeVoe is a mountain on Vancouver Island , British Columbia , Canada , located southeast from Rambler Peak and south of Gold River .",1
7649,7650,"During his campaign , he debated McCain twice , once in the flagstaff , and once in Tucson .","During his campaign , he debated McCain twice , once in Tucson and once in Flagstaff .",1
7650,7651,The first series was recorded by critics better than the second .,The second series was better received by critics than the first .,0
